city,year,page,line_no,organization_name,category,sub_category,line,address,description
Kansas City,1927,18,4,"Ladies' Catholic Benevolent Assn, St Anthony's Branch No 404",Benevolent and Fraternal,,"Ladies' Catholic Benevolent Assn, St Anthony's Branch No 404-637 Barnett av; 1st and 3d Tuesdays Scottish Rite Temple",,
Kansas City,1927,18,5,National Council of Catholic Men,Churches,,"National Council of Catholic Men-Thos Fitzmorris pres, Ernest Maurin sec; meets 1st Sunday, 637 Barnett av",,
Kansas City,1927,18,6,Catholic Ladies' Social Welfare Club,Churches,,"Catholic Ladies' Social Welfare Club (Charities)-K of C Hall, 7th and Minn av; Daisy Dehart pres, Mrs JE Casey sec",,
Kansas City,1927,18,7,Girls Club,Clubs,,Girls Club-605½ N 7th,,
Kansas City,1927,18,8,Provident Hospital Guild,Hospitals,,"Provident Hospital Guild-18th and Barnett: Mrs Frank Siebers pres, Mrs MJ Manning sec",,
Kansas City,1927,18,9,St Benedict's Branch No 204,Benevolent and Fraternal,,St Benedict's Branch No 204-637 Barnett; 2d and 4th Thursday afternoons,,
Kansas City,1927,18,10,Louis King Benevolent Society,Benevolent and Fraternal,,Louis King Benevolent Society-637 Barnett av; 2d Sunday,,
Kansas City,1927,18,11,St Margaret's Hospital Guild,Hospitals,,"St Margaret's Hospital Guild-Harrison and Vermont; Mrs JA Butler pres, Mrs J J Fisher sec",,
Kansas City,1927,18,12,Society of the Sacred Heart,Clubs,,"Society of the Sacred Heart-5th, sw cor Ohio",,
Kansas City,1927,18,13,Society of Our Lady,Clubs,,"Society of Our Lady (For Colored Catholic Church)-2046 N 5th; Margt Doleshal pres, Mrs Ann Bernard sec Drexel 1600",,
Kansas City,1927,18,14,Young Men's Catholic Club,Churches,,Young Men's Catholic Club-637 Barnett av,,
Kansas City,1927,18,15,Women's Catholic Welfare Club,Churches,,Women's Catholic Welfare Club-Mrs PH Nugent pres; meets Grund Hotel,,
Kansas City,1927,18,16,Guadalupe Guild,Labor Organizations,,Guadalupe Guild (Mexican)-Mrs M Ganley sec; 1517 S 16th,,
Kansas City,1927,18,17,St John Croatian Lodge,Benevolent and Fraternal,,"St John Croatian Lodge-Meets 1st Sunday, Croatian Hall, 406 N 5th",,
Kansas City,1927,18,18,St Joseph National Beneficiary Assn,Benevolent and Fraternal,,St Joseph National Beneficiary Assn-406 N 5th,,
Kansas City,1927,18,19,St Nicholas Croatian Lodge,Benevolent and Fraternal,,"St Nicholas Croatian Lodge-Meets 3d Sunday, Croatian Hall, 406 N 5th",,
Kansas City,1927,18,20,St Rock Croatian Lodge,Benevolent and Fraternal,,"St Rock Croatian Lodge-Meets 4th Sunday, Croatian Hall, 406 N 5th",,
Kansas City,1927,18,21,Garski Kotar,Benevolent and Fraternal,,"Garski Kotar-Meets 2d Sunday, Croatian Hall, 406 N 5th",,
Kansas City,1927,18,22,Armourdale Lodge No 271,Benevolent and Fraternal,,"Armourdale Lodge No 271-1st and 3d Thursdays, 40 S 18th; Robt W Radford sec, 219 N 20th",,
Kansas City,1927,18,23,Ben-Hur Lodge No 322,Benevolent and Fraternal,,Ben-Hur Lodge No 322-Frank McDougall sec; 30th and Conner av,,
Kansas City,1927,18,24,Scottish Rite Temple,Churches,,"Kaw Lodge No 272-1st and 3d Thursdays, Scottish Rite Temple, 7th ne cor Ann av; A H Strickland sec, City Hall, Drexel 3300",,
Kansas City,1927,18,25,Roger Sherman Lodge No 369,Benevolent and Fraternal,,"Roger Sherman Lodge No 369-1st and 3d Saturdays, 2000 Quindaro Blvd; FH Mertel sec, Quindaro Sta, Fairfax 3256",,
Kansas City,1927,18,26,Rosedale Lodge No 333,Benevolent and Fraternal,,Rosedale Lodge No 333-912 SW Blvd; Wm E Saunders,,
Kansas City,1927,18,27,Scottish Rite Temple,Churches,,"Wyandotte Lodge No 3-1st and 3d Fridays, Scottish Rite Temple, 7th ne cor Ann av; JE Porter sec, Drexel 3448",,
Kansas City,1927,18,28,Ivanhoe Commandery No 21,Benevolent and Fraternal,,"Ivanhoe Commandery No 21-1st and 3d Tuesdays, Scottish Rite Temple, 7th ne cor Ann av; Roy I Robinson sec",,
Kansas City,1927,18,29,Wyandotte Chapter No 6,Benevolent and Fraternal,,"Wyandotte Chapter No 6-2d and 4th Fridays, Scottish Rite Temple, 7th ne cor Ann av; Roy I Robinson sec",,
Kansas City,1927,18,30,Wyandotte Council No 6,Civic Organizations,,"Wyandotte Council No 6-2d Wednesday. March, June, September and December, Scottish Rite Temple, 7th ne cor Ann av; Roy I Robinson sec",,
Kansas City,1927,18,31,Masonic Board of Relief,Benevolent and Fraternal,,"Masonic Board of Relief-J E Porter sec; Scottish Rite Temple, 7th ne cor Ann av",,
Kansas City,1927,18,32,Scottish Rite Temple,Churches,,Scottish Rite Temple-7th ne cor Ann av,,
Kansas City,1927,18,33,The Scottish Rite Masonic Association,Benevolent and Fraternal,,"The Scottish Rite Masonic Association- Meets 1st Monday each month, Scottish Rite Temple, 7th ne cor Ann av; Jas P Fox sec, Drexel 0448",,
Kansas City,1927,18,34,Scottish Rite Temple,Churches,,"Scottish Rite Bodies-Meet 1st and 3d Wednesdays of each month excepting July and August, at Scottish Rite Temple, ne cor Ann av; D Clarke Kelly sec, Scottish Rite Temple",,
Kansas City,1927,18,35,Caswell Consistory No 5,Benevolent and Fraternal,,"Caswell Consistory No 5-3d Wednesday, Scottish Rite Temple, 7th ne cor Ann av; D Clarke Kelly sec, Drexel 3345, Scottish Rite Temple",,
Kansas City,1927,18,36,Hyacinth Chapter No 156,Benevolent and Fraternal,,"Hyacinth Chapter No 156-2d and 4th Thursdays, Scottish Rite Temple, 7th ne cor Ann av; Mrs Mayme Meredith sec",,
Kansas City,1927,18,37,Scottish Rite Temple,Churches,,"Mendias Chapter No 1-2d and 4th Tuesdays, Scottish Rite Temple, 7th ne cor Ann av; Mrs Katherine Hughes sec, Drexel 2630",,
Kansas City,1927,18,38,Tirzah Chapter No 85,Benevolent and Fraternal,,Tirzah Chapter No 85-Mrs Anna Wise sec; 30th sw cor Conner av,,
Kansas City,1927,18,39,Martha Washington Conclave No 1,Benevolent and Fraternal,,"Martha Washington Conclave No 1-1st and 3d Wednesdays, 2 pm, Scottish Rite Temple, 7th ne cor Ann av",,
Kansas City,1927,18,40,Naomi Conclave No 2,Benevolent and Fraternal,,"Naomi Conclave No 2-1st and 3d Tuesday evenings, Osage av cor Coy",,
Kansas City,1927,18,41,Scottish Rite Temple,Churches,,Betnel Conclave No 3-1st and 3d Mondays. Scottish Rite Temple,,
Kansas City,1927,18,42,"Huron Chapter, De Molay",Benevolent and Fraternal,,"Huron Chapter, De Molay-Meets every Monday, Scottish Rite Temple",,
Kansas City,1927,18,43,"Oman Grotto, MOVP",Benevolent and Fraternal,,"Oman Grotto, MOVP-2d and 4th Wednesdays, 640 Minnesota av; J A Christian sec, Drexel 1600",,
Kansas City,1927,18,44,"Oman Cauldron, D of M",Benevolent and Fraternal,,"Oman Cauldron, D of M-Meets 3d Friday, Scottish Rite Temple; Mrs Rhoda Swartz sec, 2528 Alden",,
Kansas City,1927,18,45,Edelweiss Lodge No 1650,Benevolent and Fraternal,,"Edelweiss Lodge No 1650-Ada L Heusser pres, Paul F Heusser sec-treas; 17 Horstman bldg",,
Kansas City,1927,18,46,Argentine Camp No 1428,Benevolent and Fraternal,,"Argentine Camp No 1428-Every Wednesday, Masonic Temple, 3114 Strong av",,
Kansas City,1927,18,47,Chelsea Camp No 9004,Benevolent and Fraternal,,"Chelsea Camp No 9004-Thursday, 25th and Wood av",,
Kansas City,1927,18,48,Granite Camp No 1412,Benevolent and Fraternal,,"Granite Camp No 1412-Friday, Eagles Hall. 619 Ann av",,
Kansas City,1927,18,49,Prosperity Camp No 2976,Benevolent and Fraternal,,"Prosperity Camp No 2976-Tuesday, 432 Everett av",,
Kansas City,1927,18,50,Quindaro Camp No 6831,Benevolent and Fraternal,,"Quindaro Camp No 6831-Meets every Thursday night. JW Thomas pres, Geo Mears clk; 1800 Quindaro Blvd",,
Kansas City,1927,18,51,Red Bud Camp No 600,Benevolent and Fraternal,,"Red Bud Camp No 600-Tuesday, Daniels Hall, (42 Kansas av",,
Kansas City,1927,18,52,Riverview Camp No 4095,Benevolent and Fraternal,,"Riverview Camp No 4095-Friday, Butler's Hall, 745 Central av",,
Kansas City,1927,18,53,Mosaic Templars of America,Benevolent and Fraternal,,Mosaic Templars of America 535 Nebraska av; G D Bryson SGM,,
Kansas City,1927,18,54,Laurel Camp No 84,Benevolent and Fraternal,,"Laurel Camp No 84-Meets 2d and 4th Thursdays, 624 Minnesota av, 2 pm; Alice Bolby recorder, 2947 Hiawatha",,
Kansas City,1927,18,55,Oakleaf Camp No 490,Benevolent and Fraternal,,"Oakleaf Camp No 490-2d and 4th Friday afternoons, 745 Central av; Cecelia Rieckman recorder",,
Kansas City,1927,18,56,Lilac Camp No 32,Benevolent and Fraternal,,"Lilac Camp No 32-2d and 4th Monday evenings, Masonic Hall, 18th and Central, Kansas av and Packard; Josie Lytle rec",,
Kansas City,1927,18,57,Silver City Camp No 1196,Benevolent and Fraternal,,"Silver City Camp No 1196-1st and 3d Tuesdays, 2 pm, Lapham Hall, 3114 Metropolitan av; Mrs Nellie McDaniel recorder, 1230 S 35th",,
Kansas City,1927,18,58,Sunflower Camp No 2003,Benevolent and Fraternal,,"Sunflower Camp No 2003-2d and 4th Mondays, 2 pm, at 10th and Central; Nora Knoupf recorder",,
Kansas City,1927,18,59,Charity Camp No 1425,Benevolent and Fraternal,,"Charity Camp No 1425-3d Monday evenings, Masonic Hall, Rosedale; Blanch Murphy recorder",,
Kansas City,1927,18,60,Gaspar Court No 1,Benevolent and Fraternal,,Gaspar Court No 1-Paul F Reusser scribe; 17 Horstman bldg,,
Kansas City,1927,18,61,Rosedale Lodge 322,Benevolent and Fraternal,,Rosedale Lodge 322-Meets 30th sw cor Conner av,,
Kansas City,1927,18,63,Wyandotte Camp No 46,Benevolent and Fraternal,,Wyandotte Camp No 46-Meets every Friday at 626 Minn av: Tom Newton clk and dist mgr,,
Kansas City,1927,18,64,Kansas City Camp No 49,Benevolent and Fraternal,,"Kansas City Camp No 49-Meets every 1st and 3d Monday at Daniels Hall, Kansas and Packard, 655 Kansas av",,
Kansas City,1927,18,65,Green Tree Camp No 178,Benevolent and Fraternal,,Green Tree Camp No 178-W R Rhodus clk; 2750 N 11th,,
Kansas City,1927,18,1,Amigos de Pueblo,Clubs,,"Amigos de Pueblo (Mexican) Camp No 242- Lewis Brotherson supt buildings and Francisco G Esteban clerk, 54 Riverview grounds, 10th and Splitlog av; Emily Hall av supervisor of play grounds; Sherman",,
Kansas City,1927,18,2,Hijos de Mexico Camp No 238,Benevolent and Fraternal,,"Hijos de Mexico Camp No 238-Gus Sanches Scruggs supervisor colored schools; W F clerk, 511 Miami av Krieg, E F Breit teachers manual train-",,
Kansas City,1927,18,3,Buddy Camp No 241,Benevolent and Fraternal,,"Buddy Camp No 241-Sam Pritchett clerk, ing; Waddy Thompson, J M Kier, G A 609 Everett av Minor, Wm A Drew truant officers; Bessie Miller supervisor music; Vera Starr at-",,
Kansas City,1927,18,4,WOODMEN CIRCLE,Benevolent and Fraternal,,WOODMEN CIRCLE tendance dept,,
Kansas City,1927,18,5,Wyandotte Grove No 1,Benevolent and Fraternal,,"Wyandotte Grove No 1-626 Minnesota av; STANDING COMMITTEES 1st and 3d Fridays; May Newton elk Finance and Accounts-Rushton, Honnell,",,
Kansas City,1927,18,6,Louise Lambert Grove No 12,Benevolent and Fraternal,,"Louise Lambert Grove No 12-Meets last Bedell Wednesday, 844 Orville av; Caroline Yost Teachers and Rules-Durham, Carlson clerk Buildings and Grounds-Boddington, Hon-",,
Kansas City,1927,18,9,"American Red Cross, Home Service Section",Welfare Organizations,,"American Red Cross, Home Service Section- Public Library and Supplementary Reading 40 Stubbs bldg, 645% Minnesota av; Mrs -Durham, Bedell Mary Chappell exec sec",,
Kansas City,1927,18,10,Argentine High,Welfare Organizations,,"American Red Cross, Wyandotte County LOCATION OF SCHOOLS Chapter-Getty bldg, 819 N 7th; Frank L Argentine High-22d bet Ruby av and Bates exec sec Wyandotte; J C Harmon prin",,
Kansas City,1927,18,11,Armourdale Community House,Civic Organizations,,Armourdale Community House-1112 Custer Central High School-9th nw cor Minnesota,,
Kansas City,1927,18,12,Bethel Neighborhood Center,Civic Organizations,,Bethel Neighborhood Center-12-14 S 7th av; JF Wellemeyer prin,,
Kansas City,1927,18,13,Central Junior High School,Civic Organizations,,Camp Fire Girls-20 Stubbs bldg; Helen H Central Junior High School-South side Heleker sec Ivandale bet Boeke and Ferree; W F Shaw prin,,
Kansas City,1927,18,14,Cemeteries of America Assn,Civic Organizations,,Cemeteries of America Assn-222 Brother- Northeast Junior High-4th and Troup; J F hood blk; Wm M Woodruff mgr King prin,,
Kansas City,1927,18,15,Community Center (Colored),Civic Organizations,,"Community Center (Colored)-1209 N 9th Northwest Junior High-18th and Haskell,",,
Kansas City,1927,18,16,Family Service Society,Clubs,,Family Service Society-645% Minn av; Geo A W Allen prin E Kent exec sec Rosedale High-36th and Springfield; L D,,
Kansas City,1927,18,17,Fraternal Brotherhood (Insurance Dept),Benevolent and Fraternal,,Fraternal Brotherhood (Insurance Dept)-626 Kruger prin Minn av: Sami T Taylor state mgr Abbott-15th ne cor Troup av; Myrtle Evans,,
Kansas City,1927,18,18,Ladies' Aid & Benefit Assn,Benevolent and Fraternal,,"Ladies' Aid & Benefit Assn-Meets every Thursday night, 1953 N 13th prin",,
Kansas City,1927,18,19,Nordens Venner Society,Clubs,,"Nordens Venner Society-Meets 2d and 4th Bancroft-North side Splitlog av bet 5th and Saturdays, 739 Minnesota av; CW Green 6th; Mary Nelson prin sec, r2201 Richmond av Bryant School-North side Webster av bet",,
Kansas City,1927,18,20,North Star Swedish Society (Ladies),Clubs,,"North Star Swedish Society (Ladies)-Meets 17th and 18th; Minnie Martin prin 1st Wednesday, 2 pm, 739 Minnesota av; Carlisle School R R No 2-Kathryn Coyne Mrs H Carlson sec, r369 S Boeke tehr",,
Kansas City,1927,18,21,Kansas State Armory,Patriotic Organizations,,Kansas State Armory-1415 Central av Central-Ann av sw cor 7th; Amanda M,,
Kansas City,1927,18,22,Kaw Valley Drainage District,Uncategorized,,"Kaw Valley Drainage District-719 Osage Weber prin av; Edw L Mason pres, John W Silvers Chelsea-25th nw cor Woed av; Elizabeth v-pres-treas, Chas W Brenneison sec Miller prin",,
Kansas City,1927,18,23,Knights of Ku Klux Klan,Secret Societies,,Knights of Ku Klux Klan-747 Minn av; Clara Barton-25th and Cheyenne av; Miriam Clarence W Sayers sec Cheney prin,,
Kansas City,1927,18,24,"Signal Corps Armory, KNG",Patriotic Organizations,,"Signal Corps Armory, KNG-1822 N 5th Columbian-519 College av; Lucy Jones prin",,
Kansas City,1927,18,25,Veterans of Foreign Wars,Veterans Organizations,,Veterans of Foreign Wars-1st fl Memorial Cooper-19 N 1st; Elizabeth S Miller prin bldg: Robt B Handy jr adjt genl Edison-22d and Lawrence; Vira Thompson,,
Kansas City,1927,18,26,Visiting Nurses Assn,Welfare Organizations,,Visiting Nurses Assn-Peoples Natl Bank tehr bldg; Mary C Bure supt Emerson-Metropolitan av nw cor 28th;,,
Kansas City,1927,18,27,Women's Benefit Assn Health Center,Benevolent and Fraternal,,"Women's Benefit Assn Health Center-1129 Hazel MacCallum prin Grandview Blvd; Dr Kath S Hughes supvr, Eugene Ware School R R No 4-Stella Good- Mrs Kate M Swan state commander Lizzie win tehr Eurns dist dep Frances Willard-35th and Orville av: Eliza-",,
Kansas City,1927,18,28,Wyandotte County Humane Society,Clubs,,Wyandotte County Humane Society-333 beth Sparks prin Minnesota av Franklin-14th and Metropolitan av; Har-,,
Kansas City,1927,18,29,Wyandotte County Medical Society,Clubs,,"Wyandotte County Medical Society Clay E riet Mann prin Coburn pres, Geo Hobson sec; Chamber of Hawthorne-Waverly av nw cor 11th; Alice Commerce, 727 Minn av Adams prin",,
Kansas City,1927,18,30,Horace Mann,Uncategorized,,"SCHOOLS, ACADEMIES, COL- Horace Mann-S22 State av: Lucy McCoy LEGES, ETC. prin",,
Kansas City,1927,18,31,Baptist Theological Seminary,Uncategorized,,Baptist Theological Seminary-291: and Min- Irving-9th cor Riverview av; Nelle James nesota av prin,,
Kansas City,1927,18,32,Baptist Women's Training School,Uncategorized,,Baptist Women's Training School-29th and John Fiske-East side Valley bet Custer and Minn av: PW Crannell dean Shawnee avs; Zoe Thomas prin,,
Kansas City,1927,18,33,John J Ingalls,Uncategorized,,Bethany M E Hospital Training School for John J Ingalls-South side Shawnee av bet Nurses-12th and Reynolds av 5th and 6th; Dora Brown prin,,
Kansas City,1927,18,34,Kansas City Baptist Theological Seminary,Uncategorized,,Kansas City Baptist Theological Seminary- Longfellow-6th ne cor Greeley; Grace 29th and Minnesota av: Rev PW Cran- Roberts prin nell pres Louisa M Alcott-18th ard Bunker; Jewell,,
Kansas City,1927,18,35,Kansas City University,Uncategorized,,Kansas City University-F Wm May Chan- Cock prin cellor; Parallel av west of Chelsea pl Lowell-North side Orville av bet 10th and,,
Kansas City,1927,18,36,St Luke's Evangelical Lutheran School,Uncategorized,,St Luke's Evangelical Lutheran School-735 11th; Margaret Small prin Broadview av Maccochaque-41st and Rainbow Blvd; Maud,,
Kansas City,1927,18,37,State School for the Blind,Uncategorized,,State School for the Blind-Eleanor A Wil- Clavin prin son supt; 1100 State av Major Hudson-810 Shawnee rd; Margaret,,
Kansas City,1927,18,38,University of Kansas School for Nurses,Uncategorized,,University of Kansas School for Nurses- Drisko prin 39th and Rainbow Blvd McKinley-14th and Grandview Blvd; Leona,,
Kansas City,1927,18,39,Noble Prentis,Uncategorized,,"Western University and State Industrial Sheppard prin Dept-Parkway nw cor 27th, Quindaro, Morse-West side Baltimore bet Miami and Kans; F Jesse Peck pres and supt, Shelton Cheyenne; Bertha McKinley prin French v-pres and asst, supt Noble Prentis-Kansas City av and Phelps;",,
Kansas City,1927,18,41,BOARD OF EDUCATION,Uncategorized,,BOARD OF EDUCATION Park-24th sw cor Ohio av; Ella Mahaffie,,
Kansas City,1927,18,42,Public Library,Uncategorized,,"Public Library bldg, Huron pl ss Minnesota Parker-33d and Cleveland; Geo W Phillips av between 6th and 7th; JE Carlson pres, prin",,
Kansas City,1927,18,43,Prescott,Uncategorized,,"Frank Rushton v-pres, Geo A Widder sec Prescott-Ridge av ne cor 13th; Gladys Kin- and purch agt, Mrs Mary E Helmreich treas sey prin",,
Kansas City,1927,18,44,Riverview,Uncategorized,,"ME Pearson supt, FL Schlagel asst supt, Quindaro-North side Farrow av bet 27th David M Boddington, WR Honnell, Geo and 28th; Lillian Swartz prin Durham, Mrs Ione H Bedell members Riverview-7th se cor Pacific av: Mabel Mc-",,
Kansas City,1927,18,45,Roosevelt,Uncategorized,,Roosevelt-3650 State av; Maud Gray prin,,
Kansas City,1927,18,46,Snow,Uncategorized,,Snow-4320 Minnie; Sarah Nelson prin,,
Kansas City,1927,18,47,Stanley,Uncategorized,,Stanley-38th sw cor Metropolitan av; Eva Wolf prin,,
Kansas City,1927,20,1,Whitmore,Uncategorized,,Whitmore-1412 SW Blvd; Flora Eichenberger prin,,
Kansas City,1927,20,2,Whittier,Uncategorized,,Whittier-10th nw cor Gilmore av; Mattie Glasgow prin,,
Kansas City,1927,20,3,Sumner High,Uncategorized,,Sumner High-9th nw cor Washington Blvd; JA Hodge prin,,
Kansas City,1927,20,4,Attucks,Uncategorized,,Attucks-Bluff and Central; A H Harris prin,,
Kansas City,1927,20,5,Booker T Washington,Uncategorized,,Booker T Washington-Hudson and Abbie; Thelma Kennedy tehr,,
Kansas City,1927,20,6,Bruce,Uncategorized,,Bruce-200 N 1st; Jessie Saunders tchr,,
Kansas City,1927,20,7,Douglass,Uncategorized,,Douglass-920 Washington Blvd; Laura Harlan prin,,
Kansas City,1927,20,8,Dunbar,Uncategorized,,Dunbar-2615 N 6th; Ella V Robinson prin,,
Kansas City,1927,20,9,Garrison,Uncategorized,,Garrison-8th and Colorado; Freddie Riley prin,,
Kansas City,1927,20,10,Grant,Uncategorized,,Grant-4th and Everett av; Rhoda Johnson prin,,
Kansas City,1927,20,11,Kealing School,Uncategorized,,Kealing School-4th and Parallel; Leah Crump prin,,
Kansas City,1927,20,12,Lewis,Uncategorized,,Lewis-39th and Highland; Laurenia E Kiser prin,,
Kansas City,1927,20,13,Lincoln,Uncategorized,,Lincoln-Strong av and 24th; Daniel W Lewis prin,,
Kansas City,1927,20,14,Phillips,Uncategorized,,Phillips-5th and Miami av; Orrin M Murray prin,,
